transaction_id,product_id,customer_id,store_id,quantity,price,timestamp
1389,54,,1,2,18.04,2026-08-06T11:44:23.269227
1390,115,572cd265-cef4-46f7-9d5c-0da44bcadd69,8,-1,17.38,24-02-2026 09:30:29
1391,170,,4,2,14.35,2026-03-21T03:19:07.611518
1392,186,bd18847f-20d2-48a5-8373-2897e0d863c9,2,2,-1.85,2026-05-26T21:33:46.473631
1393,73,,8,1,61.29,27-04-2026 06:48:09
1394,23,6645db75-fa82-4f15-a114-d45b1786984d,4,1,24.83,2026-08-13T11:43:13.370900
1395,135,5433fd2f-cb42-40c0-be4e-d105fa74af70,6,-1,20.83,2026-06-13T04:41:03.549036
1396,12,edee776f-4c90-4a53-aaea-afdbb0bf725d,5,1,-2.8,2026-03-26T18:54:39.340174
1397,195,48365080-d9fd-40ad-8bff-6e842b540451,6,1,27.03,2026-02-06T10:58:07.574375
1398,190,,3,-1,97.6,06-04-2026 14:35:30
1399,34,909c640b-cde4-42e2-9f97-d2e8c3340b47,3,1,78.46,2026-04-19T08:03:41.223730
1400,273,,6,2,57.95,2026-03-15T20:25:48.154886
1401,24,cf41432d-0829-4f7b-9fc0-ed4646dc3acb,9,2,77.91,25-04-2026 23:43:24
1402,127,697dcf38-78be-47e0-992a-a86fc37e8e87,5,1,84.41,15-04-2026 09:52:27
1403,108,e9abc570-b101-4f52-b06e-7e5c05f69cdc,8,-1,59.56,2026-07-01T13:13:35.149503
1404,261,,9,2,47.35,05-07-2026 13:49:14
1405,92,,6,-1,67.92,31-03-2026 16:06:40
1406,243,,10,2,62.0,2026-04-13T14:48:21.009224
1407,107,6b42a23a-5497-470f-a30c-b328de426e8f,4,2,85.63,16-08-2026 15:20:47
1408,112,,7,2,54.99,15-01-2026 12:56:10
1409,131,1ef3475a-16ca-4c5a-a0bb-3b41c85736e0,3,1,25.98,09-08-2026 17:39:22
1410,118,e6b6a8e7-6bd8-443a-9088-d76803f24016,8,-1,60.22,07-08-2026 21:27:03
1411,231,,7,2,33.59,02-06-2026 01:02:03
1412,163,,7,1,13.85,2026-04-25T08:18:01.189015
1413,136,38c5ae3d-f2c7-4c71-8675-0a9666e623f8,6,1,25.92,2026-06-19T08:35:28.174080
1414,142,66876732-3ae1-4920-8b2b-792f137d8d15,2,1,2.49,2026-02-23T19:04:30.777122
1415,280,acd7e882-180d-4e5f-97b6-afbf1246b2c6,6,1,65.89,30-01-2026 17:05:20
1416,155,,4,-1,58.42,2026-03-02T15:34:32.335872
1417,279,,1,2,24.59,08-05-2026 03:50:26
1418,207,,10,-1,-3.75,2026-01-05T06:11:17.867612
1419,204,b7fe44cb-1e49-4276-accc-387d5db4752d,4,-1,73.66,19-02-2026 16:06:05
1420,120,,8,2,78.15,19-03-2026 01:03:41
1421,97,,7,1,41.06,2026-03-01T01:21:31.923908
1422,192,d751c41a-6321-4cae-92dc-583a349326bb,10,1,27.09,2026-05-06T02:01:50.965217
1423,256,,6,1,39.01,23-04-2026 14:19:41
1424,276,,6,-1,-2.56,2026-05-01T01:12:09.761548
1425,72,d3e18960-cbcb-4169-8c6b-0a6df8a329db,6,-1,61.13,16-03-2026 19:23:02
1426,196,7a1146bd-9f76-4276-914d-be4e9d848620,7,1,51.12,2026-06-15T05:02:06.734846
1427,244,94edd6c1-811a-49d4-bca1-3043a6bdfd96,6,-1,96.0,22-01-2026 15:47:37
1428,48,7d019718-7c37-4ea4-ad11-063599f7fab3,2,-1,53.06,2026-01-30T08:10:44.213759
1429,251,4771bfcb-6278-4c26-ba38-c4cef4ae6dfb,3,1,2.3,23-04-2026 13:28:52
1430,146,3ab14b92-4b7e-423b-a3b1-f26c101463fc,4,2,64.25,2026-05-05T22:25:50.764209
1431,233,1109d448-fa8e-4656-bb11-59a2f44e9147,6,-1,-3.84,06-08-2026 03:23:28
1432,211,,3,1,8.56,15-05-2026 10:35:05
1433,245,88940962-0acc-46e7-b054-15c6e101490d,7,1,8.64,2026-03-04T05:04:46.544002
1434,159,,8,1,58.39,01-08-2026 13:05:08
1435,104,,5,1,-4.22,2026-04-14T12:04:40.340046
1436,229,c5581215-5c42-4371-adca-69319a402308,7,-1,79.79,11-05-2026 22:57:11
1437,292,,8,2,55.49,2026-01-06T17:28:29.669468
1438,148,,6,-1,83.48,14-08-2026 21:18:42
1439,201,b95398e0-11d5-4df3-adff-6a57d15949c0,7,1,13.86,16-03-2026 05:51:17
1440,235,,3,-1,54.7,17-01-2026 21:33:38
1441,23,d0c8fe14-14e4-48f1-b7a6-3fcb4af45b15,3,2,87.67,02-04-2026 21:12:54
1442,35,10d76be1-5098-4cc5-937c-3dbcfb839984,8,2,99.2,2026-03-20T14:13:40.015531
1443,189,5c815a01-6f1c-4ce8-83ae-90266d2bcddc,2,-1,75.49,20-03-2026 10:38:33
1444,210,,3,2,16.77,2026-03-05T23:39:36.880371
1445,237,eb1d7be9-651b-4a9a-93df-e30e66babd3d,2,-1,67.92,12-01-2026 12:15:24
1446,196,,7,1,36.65,2026-04-23T02:37:40.389433
1447,129,916f7167-c77b-4610-8d7b-1bc73d7b77bb,3,2,65.38,09-05-2026 07:41:18
1448,249,,2,1,52.58,2026-03-14T05:41:14.022706
1449,225,c83dc0ee-8c94-4c2f-8f3f-d3637631794d,8,2,83.36,2026-04-23T22:21:31.878634
1450,10,7fed523f-71e4-4e2f-b881-951e9e09f884,3,2,8.04,03-07-2026 23:08:08
1451,87,1baf97fa-3027-4dd1-90e3-4493219b3ca6,1,-1,23.69,09-01-2026 04:41:25
1452,184,1c20d7a6-4a9a-4540-a0f1-5995fc59bdac,4,-1,-1.38,2026-04-27T06:12:49.925192
1453,227,3a19de22-8b33-4249-861e-90fd6df21892,9,-1,64.57,2026-01-27T00:18:40.069494
1454,200,,8,1,57.81,2026-05-22T09:52:45.121603
1455,194,15dc7d4e-0163-4dc2-91f8-28fc9697c711,4,2,90.42,2026-01-26T08:33:38.586904
1456,47,0323fb4a-7ea3-4a9c-99b8-1afc957cadf8,7,1,98.88,13-03-2026 06:24:41
1457,99,26b076e9-bee1-4f78-9b01-91679a8a9e8f,4,1,78.68,2026-04-14T13:26:12.998179
1458,86,d88a9d7e-c54d-4521-870a-86483ba9eb58,7,-1,6.31,13-01-2026 18:01:25
1459,166,4c944430-90ea-4b02-a3f7-93ff5c8d9248,10,1,93.1,08-04-2026 00:38:22
1460,220,e87e4d2f-3488-477b-95e2-d388ff9adb95,4,1,6.12,07-04-2026 21:10:58
1461,89,89690ee6-14d8-4257-9e60-d7972b393d6d,7,-1,28.21,20-06-2026 21:44:01
1462,109,,4,1,64.09,05-02-2026 21:38:45
1463,189,456bc2b4-aa6b-4828-af78-caeb92ceccda,2,1,38.17,30-07-2026 17:25:35
1464,53,e749d500-5927-424b-aeed-b4da602c54a7,5,1,57.99,16-03-2026 19:57:07
1465,69,,3,-1,74.98,13-02-2026 02:58:09
1466,247,2ba1942b-b311-45c3-947a-5ec24ddbfca6,6,1,58.9,14-06-2026 12:36:51
1467,196,ef014a50-2f3f-48e8-b1be-b1adabb0da17,9,-1,68.99,2026-03-05T03:45:38.507776
1468,120,89cf0b57-cecb-4aff-a3e6-d18fb4a84822,10,1,27.43,22-07-2026 11:22:47
1469,125,b344c880-bc6c-42ca-9d42-4428569a9954,1,1,34.32,06-07-2026 03:15:33
1470,104,41ad6150-8171-4b9d-8f9e-2b4de9f8d4f1,7,1,62.41,2026-07-04T22:39:52.587477
1471,228,,3,2,28.34,2026-06-11T10:56:35.208870
1472,267,,5,1,19.05,14-08-2026 02:49:41
1473,176,4225e641-7408-45bf-a5b5-286f28deeac6,4,-1,0.68,2026-04-15T17:01:34.243425
1474,114,,9,2,14.27,2026-07-29T07:09:35.581179
1475,34,,2,1,0.47,2026-07-18T02:15:29.010424
1476,105,39f87fa5-88b8-4dc5-8df7-29b79bde941a,2,1,57.23,2026-03-04T09:00:47.699475
1477,121,a1bed8eb-601b-4dd8-92ca-3fb0dfc4e40e,7,-1,44.04,2026-07-06T12:51:44.871179
1478,102,0e92e968-7edd-467d-8816-acb4c682c94d,7,1,58.61,22-07-2026 16:09:29
1479,147,,4,2,85.55,07-03-2026 12:32:33
1480,41,,7,2,12.62,27-05-2026 11:40:00
1481,217,,3,2,-2.92,14-01-2026 02:44:00
1482,219,99285369-abed-452c-9f2f-da2c7218b7f3,5,-1,51.41,2026-02-20T02:15:17.303449
1483,132,,8,2,42.63,31-03-2026 09:40:18
1484,288,,2,2,9.35,20-02-2026 02:52:33
1485,101,02cdee88-2634-46b8-b99d-98d5222818f2,4,1,-3.65,12-04-2026 01:25:17
1486,252,,7,2,96.9,08-03-2026 23:36:06
1487,197,,5,-1,98.69,2026-06-27T21:45:53.009458
1488,210,571adf4f-2609-4c87-bed1-9a2767afc56c,2,2,92.87,2026-07-29T19:59:48.588284
1489,100,,5,-1,31.6,27-07-2026 07:10:13
1490,189,046759f4-30f0-4e37-aa90-1b1331c34df9,7,2,72.24,2026-05-12T04:18:13.990482
1491,245,6a7b1dc0-68b8-422f-8710-ad9d8d65cdc5,6,-1,69.19,2026-05-20T00:18:54.789143
1492,76,,10,2,94.15,2026-07-24T10:18:07.064633
1493,131,3d73144a-4904-469c-b0ac-1b31a7a40a6c,10,-1,94.94,2026-03-30T13:45:34.236876
1494,7,861c7cfd-7f0c-44c0-9194-fb2869f87698,2,-1,69.72,03-05-2026 03:36:08
1495,204,1edde8c8-e589-4e80-b2a8-3ce1b5b7b5cf,9,1,86.98,2026-01-05T13:07:59.040176
1496,219,,5,-1,96.61,30-05-2026 10:30:18
1497,158,,2,1,61.8,11-05-2026 23:54:35
1498,74,,4,-1,36.79,08-07-2026 03:40:25
1499,4,977b7e74-e950-4785-a300-572548f3bd42,8,1,5.17,08-04-2026 23:55:26
1500,269,,5,-1,40.25,2026-03-09T23:39:08.345204
1501,192,c2eb2224-b146-4bc7-a7f3-5d8ae7bc1bf6,3,1,46.08,2026-05-15T10:45:12.531843
1502,231,18176997-09bd-4bf9-be81-9c345e78e483,3,1,1.19,2026-07-26T02:26:59.368369
1503,99,,7,2,60.82,2026-02-24T03:06:28.467791
1504,86,d374ace5-fa01-4081-80ec-db8a78c9851b,5,1,34.66,25-04-2026 20:57:25
1505,33,,1,-1,19.65,31-01-2026 10:06:24
1506,52,e3fba3dd-ad9c-42cf-ad25-f4c1edb88790,1,2,73.94,2026-07-25T04:39:10.915953
1507,299,1ffce857-8376-4be0-8ac9-f580bf157309,2,1,49.85,2026-01-31T00:25:41.186592
1508,193,,8,2,74.48,26-05-2026 06:36:41
1509,173,,6,2,80.77,26-05-2026 04:48:53
1510,205,,10,1,97.41,18-01-2026 16:28:22
1511,52,61f3dd0c-4c4d-40ba-a412-81ec2e129ad2,8,-1,37.19,2026-04-16T05:26:46.238789
1512,14,591c10a1-e6bd-46c8-b6f6-0fada1de4933,9,2,94.86,2026-07-17T19:54:26.716556
1513,189,,10,-1,64.18,10-02-2026 00:11:39
1514,264,,4,1,98.55,06-03-2026 19:54:33
1515,9,,1,-1,29.18,18-02-2026 20:06:51
1516,120,,7,-1,59.32,2026-04-21T21:09:26.204352
1517,179,,8,-1,85.0,2026-01-02T18:33:46.403164
1518,198,,10,1,69.75,2026-04-26T10:41:18.819807
1519,66,,2,2,82.4,04-03-2026 05:31:09
1520,87,,2,2,64.58,2026-04-24T05:14:22.797103
1521,125,6e022bfc-7a70-44d2-ba3b-ebc52c34cef9,3,-1,68.49,2026-06-15T12:26:52.514899
1522,223,eaa6bf3e-66ac-496f-bd5c-ef10acc0b43e,3,2,89.78,05-08-2026 05:50:08
1523,113,,8,-1,7.93,2026-01-23T08:14:23.722462
1524,274,,2,-1,29.94,2026-05-16T21:43:17.107216
1525,295,ff16512a-72e9-409b-b9b0-f89c41d572b5,6,2,90.57,26-06-2026 12:09:32
1526,288,,4,1,22.2,26-07-2026 22:15:42
1527,45,715f7215-1091-47dd-9b19-7e94db6aa511,2,2,72.76,2026-03-05T04:13:10.787253
1528,60,,3,2,95.18,2026-07-19T07:34:14.267059
1529,160,05cb70f0-b68d-4547-8f94-928d4e61eea9,10,-1,14.94,26-07-2026 16:10:25
1530,217,,6,-1,93.06,2026-07-06T16:56:05.396505
1531,267,4b25511f-4b0c-41c1-8857-9cd9d6afb8fc,2,2,-4.04,23-05-2026 01:02:49
1532,162,9467d882-92a6-47e1-97bd-57f55428467b,5,1,47.48,02-08-2026 03:54:33
1533,76,,3,-1,64.86,2026-06-02T16:54:42.856457
1534,164,,9,-1,7.96,20-04-2026 03:26:08
1535,111,,5,-1,96.48,2026-01-05T06:27:24.286314
1536,171,c0cc9817-87b0-4e65-87cd-6385c5d9fb78,4,-1,93.12,2026-07-01T05:06:03.508292
1537,27,30c2c348-e5b0-4810-99fd-7b404636e0bf,8,-1,36.14,2026-05-27T15:23:09.795982
1538,12,,6,2,66.18,13-04-2026 20:01:49
1539,201,,2,-1,71.31,06-01-2026 10:16:40
1540,100,,2,1,28.96,2026-05-20T20:18:01.325253
1541,156,,3,-1,9.44,14-03-2026 04:23:46
1542,150,6e0069e1-b8d6-45af-952a-fe63eab0ace9,4,1,79.46,2026-01-22T07:42:35.952068
1543,5,,10,1,66.22,2026-05-05T07:13:24.914464
1544,193,,3,1,5.09,16-08-2026 14:58:48
1545,92,8718c01b-24ac-4a9b-a40b-f55344ce1515,2,-1,63.26,22-02-2026 00:47:33
1546,77,,4,1,7.47,05-08-2026 16:31:38
1547,251,,10,1,63.54,10-03-2026 17:17:01
1548,46,,7,2,61.4,07-03-2026 19:14:07
1549,189,56679df1-d725-4405-9a1f-7bd59da51a7f,2,1,3.68,27-03-2026 15:10:22
1550,261,f089587e-9694-45bd-8a03-3c660a9ab036,1,-1,55.16,11-07-2026 12:31:02
1551,141,49c2dcf5-0085-495b-a17b-8f0c4be24cd2,10,1,35.32,12-05-2026 04:17:37
1552,153,cecd096e-bcfe-411b-a236-73beb5c80aed,2,2,1.67,2026-03-16T05:49:01.142671
1553,208,2d8d0f28-1557-46a0-8d36-9097533d56c7,7,-1,80.83,03-03-2026 09:50:58
1554,33,1af10a46-4c44-4973-8b42-9c348116643a,4,-1,89.25,2026-05-27T13:26:33.540979
1555,93,ed06a61b-2ab8-46d1-84fd-0c8e12bb4555,9,2,79.05,2026-07-03T05:41:31.914546
1556,21,bdc3adfd-1db0-4c66-bdad-8828adfcaaac,10,1,63.53,2026-01-06T17:11:17.000882
1557,288,,1,1,97.89,15-02-2026 06:31:46
1558,187,e8ff9d5a-e299-4a5e-96fc-9258e43e072e,7,-1,-4.99,08-03-2026 05:34:37
1559,24,,9,2,9.68,12-05-2026 03:00:14
1560,161,,10,-1,48.61,2026-02-05T14:33:36.382678
1561,23,510c5c2d-dbc1-49e7-97d2-0eb1741a9789,1,1,9.88,2026-05-31T22:15:13.772940
1562,69,25bec1a4-d579-40fb-a94a-d7ac19a445db,10,2,24.13,28-06-2026 20:36:42
1563,39,,5,2,63.23,2026-01-02T18:28:01.074531
1564,205,,2,2,66.04,2026-04-04T02:51:52.583207
1565,275,f68ca69d-fd97-4597-baba-71fefa5afec5,2,-1,71.93,2026-03-28T10:53:06.875267
1566,191,34241ac4-783b-41bc-93c9-d27722b26c3f,7,1,28.22,26-02-2026 14:58:27
1567,195,9cc9ed67-8e88-468f-928f-f477935d5e26,10,1,3.14,2026-06-14T05:44:11.628825
1568,273,9433ce6f-b3e6-4c24-8725-5b6ea30167d7,9,2,1.93,2026-01-10T13:01:50.947613
1569,186,,5,1,86.23,2026-01-25T02:53:58.152545
1570,141,73201a6b-62f4-4ec8-a92b-6627af89ee80,2,2,97.85,2026-08-11T00:27:20.413018
1571,194,5d53f853-d18f-4982-b18d-1e2a6b56281d,2,1,50.28,26-05-2026 17:15:15
1572,251,819d54d4-f484-4d07-8acb-44db38264ab4,9,2,68.55,20-03-2026 09:20:31
1573,283,,10,1,89.14,2026-07-06T08:37:53.957479
1574,163,,3,2,79.64,20-05-2026 21:49:04
1575,245,077ae1b5-a7e2-4776-8725-fd710f3d9c42,5,1,67.1,2026-02-25T09:48:34.914396
1576,65,671e210c-3e87-40f3-a9ac-99a0e698f414,7,-1,72.22,2026-06-13T02:03:35.923937
1577,190,c4392f8b-2e9a-4b84-9d5b-c700acc7b15b,10,2,69.21,2026-02-13T06:44:34.845819
1578,225,,8,-1,25.12,01-05-2026 13:09:12
1579,267,f786c5e0-787b-46dd-b71d-08d5d5257658,5,-1,85.08,28-05-2026 10:02:42
1580,209,,2,-1,3.34,2026-04-04T16:58:28.840223
1581,48,1be5e97a-0b51-406b-9009-5b02d1f79e46,10,1,3.88,09-01-2026 22:19:54
1582,284,,1,2,66.09,2026-08-01T16:12:04.549225
1583,246,,9,-1,99.79,2026-07-03T05:19:39.493102
1584,208,52f0e469-e3c9-43d0-a0c9-58cb714f36e0,10,1,90.64,2026-01-29T06:20:49.231479
1585,218,,4,-1,64.42,2026-04-06T23:09:32.118042
1586,230,b8c49c80-29c7-48be-a8a6-f9e4ccd796a1,9,1,13.36,23-03-2026 15:27:34
1587,69,,1,2,47.03,2026-08-06T08:40:55.485849
1588,192,a6658b32-054a-4940-a2c9-6919ff8e0a65,6,-1,21.23,2026-03-16T07:02:38.626738
1589,149,,8,2,22.8,2026-01-11T23:21:28.544196
1590,292,,4,2,92.56,2026-03-06T13:55:46.759687
1591,238,,1,2,-4.38,06-06-2026 12:32:24
1592,169,,6,1,-4.46,2026-07-04T18:59:53.834173
1593,206,,1,1,40.23,2026-04-05T00:45:48.904705
1594,44,2a64a5f8-7c78-43b4-be76-57794f957331,7,1,90.88,2026-04-03T09:26:35.058367
1595,80,,4,2,36.51,01-04-2026 04:23:10
1596,187,,3,-1,80.21,2026-05-13T21:52:28.118054
1597,225,,3,1,32.14,09-06-2026 07:57:53
1598,3,,4,1,14.9,2026-06-08T15:42:23.507400
1599,69,,7,-1,29.78,2026-02-24T02:01:51.440040
1600,83,164ad2d1-1074-4b8e-b974-ee562ab246d2,8,-1,98.21,2026-05-19T21:30:51.340272
1601,216,,9,2,78.98,2026-05-24T04:33:18.299515
1602,167,,9,-1,91.97,28-05-2026 00:41:07
1603,68,1ee9317c-33c0-4786-81cb-d601767fc71c,2,1,8.24,24-05-2026 23:46:41
1604,257,3baa3d64-cc73-4b21-9b2d-0732afe762fe,4,1,66.22,14-01-2026 14:14:28
1605,220,b5ceebfb-d3cd-44e1-81a9-02ca29aa8090,7,2,25.39,21-05-2026 04:39:24
1606,43,,4,-1,11.01,2026-05-02T17:48:35.118869
1607,128,,2,2,99.4,2026-03-14T13:38:32.382906
1608,220,5e583368-8eac-441b-93f4-85b7576dbaf5,8,-1,77.19,2026-05-17T23:42:10.966040
1609,258,fb81f68c-3d81-4719-854f-c00aa0023e25,4,-1,61.04,2026-05-12T03:49:11.974437
1610,118,3ceab857-1894-4cd2-b223-70313ec058d3,3,2,-0.97,2026-05-12T23:55:21.802648
1611,75,,1,-1,15.96,2026-03-13T12:16:32.762005
1612,195,,9,2,68.52,2026-05-05T03:51:26.875781
1613,114,,7,2,1.44,08-07-2026 04:11:04
1614,27,,2,2,33.18,23-01-2026 10:42:18
1615,215,13c4e80a-e23e-478b-995d-9c339f41b1e6,6,1,14.08,2026-04-07T22:11:26.858809
1616,27,,4,2,44.57,2026-03-14T16:48:27.722977
1617,221,960b49d6-c6fa-41c6-b9ea-e43fd11e9417,5,2,33.18,04-07-2026 16:30:04
1618,58,579a7a58-9c09-4a71-8581-c56fc800f5f8,1,-1,52.94,2026-08-15T21:03:37.982332
1619,170,,6,-1,76.77,23-06-2026 04:00:34
1620,122,,4,-1,35.33,2026-07-20T22:21:35.787724
1621,67,65e7a7bb-41e2-4130-a433-e24325aa97b0,1,-1,96.67,2026-06-26T07:04:54.610426
1622,99,,2,1,93.89,01-06-2026 06:32:19
1623,155,,4,-1,70.68,2026-03-07T00:52:16.992411
1624,66,207bdb18-8ffb-4d9b-a822-3f5d3ace6740,7,-1,69.72,28-05-2026 07:10:29
1625,188,,2,2,2.11,03-05-2026 19:58:54
1626,269,4159824f-d3d4-4568-978c-7cbc4904def4,3,-1,23.79,2026-03-01T11:16:19.132758
1627,149,161359ba-075e-4a90-869e-9b455e6cdc15,10,1,78.41,2026-04-22T03:00:05.109825
1628,204,,9,-1,97.01,2026-03-21T05:12:52.216126
1629,225,,9,2,37.09,12-04-2026 13:54:37
1630,106,2d81f6cd-54db-47ab-b60a-bcfb31f4b0c5,1,1,55.05,2026-04-15T20:49:07.742118
1631,263,,9,-1,70.66,10-04-2026 19:30:12
1632,156,76af6049-b421-4d97-b5c9-8de23e93d514,5,-1,23.19,2026-01-01T05:36:46.090823
1633,88,9c0a497d-eff8-41e5-9a1f-2dc07cf7bcfc,1,-1,20.01,2026-02-22T21:16:11.810885
1634,76,,3,2,86.71,2026-07-30T14:37:39.648760
1635,128,a6e66ed7-1d8e-428e-b71a-290fb5113f9f,9,1,-4.85,16-03-2026 06:53:41
1636,189,,2,-1,87.82,08-02-2026 03:25:51
1637,69,,10,2,29.09,2026-03-08T15:30:24.552923
1638,6,,4,-1,96.35,2026-08-16T15:11:37.657334
1639,132,fd5acaf7-0d1f-41d0-b2fb-02c3f1e033e3,9,-1,97.77,2026-01-06T08:59:12.971195
1640,196,,10,-1,16.65,19-04-2026 09:53:19
1641,113,,5,1,56.07,13-05-2026 22:39:49
1642,80,,4,-1,71.26,18-06-2026 21:56:49
1643,76,,2,2,14.06,2026-06-27T09:14:55.615779
1644,91,aeb894cf-f643-413a-9669-ec493a94bf67,10,2,94.05,2026-04-20T10:12:51.769678
1645,145,4f02db11-9ebe-4936-aa2c-a7b35f87ade6,5,1,87.95,22-06-2026 13:21:34
1646,97,221a777f-4bcb-4310-ab37-f617a64f4088,3,1,39.77,26-05-2026 13:21:47
1647,207,fef8e535-7cb6-4f94-a8ab-557dd350f5d7,9,1,71.31,2026-05-01T18:55:58.955782
1648,52,,7,1,6.55,2026-02-01T10:13:15.846814
1649,23,32a11261-f5d8-4984-9075-8aef38a81cc6,4,1,23.1,2026-08-13T03:22:02.718511
1650,5,7665ea3c-1ad6-4d26-8610-061d44e2d5e2,9,-1,80.92,2026-07-11T17:19:07.920868
1651,104,9c7cb4aa-f350-4989-a96b-3269a270c263,8,-1,88.7,2026-07-14T10:25:15.386982
1652,158,,8,1,20.6,07-03-2026 19:23:32
1653,279,2017789a-e0b9-4e0f-82f0-c850a280f63e,1,1,5.8,20-06-2026 00:23:06
1654,53,,3,1,90.78,2026-06-29T11:33:46.676343
1655,117,,7,1,32.1,21-02-2026 13:06:29
1656,116,,2,2,12.8,2026-01-15T11:18:28.957742
1657,115,80017d8d-1a58-41b6-a9d6-5fd8fd1bbb30,5,2,3.01,11-08-2026 19:37:36
1658,61,,2,1,58.47,2026-05-03T11:27:41.555172
1659,220,,10,1,66.34,2026-04-08T06:23:55.977707
1660,155,,6,1,23.46,05-02-2026 17:18:14
1661,189,,2,1,85.48,2026-02-26T06:11:13.763747
1662,76,,3,2,41.9,03-05-2026 21:29:16
1663,35,41bcecf8-9314-4af2-b210-449384b0ae18,10,2,95.76,11-03-2026 16:23:37
1664,75,f99b5c6c-c103-4feb-b2d2-9d33f7a9d78e,6,1,14.1,03-06-2026 16:25:52
1665,181,,8,2,45.54,26-02-2026 02:34:13
1666,171,9e8f2838-0746-4af9-b957-4c1acfc98720,4,2,38.96,05-06-2026 22:38:09
1667,276,,9,-1,81.25,11-05-2026 17:11:26
1668,43,,9,-1,76.54,2026-01-14T07:40:07.362584
1669,45,5ca1e102-6ca1-4667-b86c-826a1ae339ac,6,1,16.34,2026-05-12T09:19:53.780906
1670,186,,3,1,1.26,23-04-2026 10:27:06
1671,185,3b49eebe-a0fa-4662-b12c-e590c4f7505b,5,2,10.13,01-05-2026 08:24:12
1672,125,85f92e0f-2dbe-4f41-8bdd-d92d84716e34,4,1,73.43,2026-07-18T08:50:23.443087
1673,74,,1,-1,96.32,17-02-2026 15:30:18
1674,28,e49e6c66-8b24-474c-abb4-4c9fb796bd52,10,1,45.07,2026-02-19T04:57:41.502701
1675,16,70b7b791-fe7a-4955-9ccf-480500d9f052,6,1,3.29,2026-06-26T20:50:12.409137
1676,7,,3,1,44.33,2026-08-09T12:08:53.182649
1677,271,,8,2,70.87,13-05-2026 00:17:56
1678,7,,2,1,1.3,2026-03-10T01:56:35.171535
1679,89,a91b641a-3253-4078-8ae4-94276c69daa7,1,2,82.43,28-07-2026 12:19:20
1680,284,,10,-1,27.13,2026-01-13T13:48:55.724367
1681,217,2b240d1f-d94c-4063-aa50-9ca4f41e87e7,5,1,49.76,2026-03-22T07:15:11.744547
1682,109,,10,1,17.99,2026-03-21T10:16:14.530372
1683,287,6078dd24-8211-4138-adfc-e7bf52fa4bb4,8,2,27.88,29-05-2026 08:37:14
1684,195,77434ed8-f713-4eb6-a20a-5d6a62f88a08,1,2,62.9,2026-08-05T07:53:06.144913
1685,139,a8699ff0-d99a-4da1-bbb7-e0c1f6ace60f,2,1,33.08,17-06-2026 10:10:04
1686,15,4a16269f-032a-4338-b1f7-ac2ffd4b4dbc,5,1,51.86,2026-03-31T10:22:27.310805
1687,109,9edf8cb2-a2a5-40a9-b96e-5eae78a5053d,5,1,52.93,2026-08-10T03:16:14.006046
1688,124,,2,-1,54.3,28-01-2026 02:43:46
1689,24,24033257-ab0d-4101-9365-4d7b4e104d3b,6,1,94.07,2026-04-09T03:49:54.837649
1690,183,,7,-1,15.46,14-07-2026 01:06:40
1691,183,15cbf3a1-5f78-43ed-9701-27ed25930fab,2,2,37.77,2026-06-11T17:55:43.034618
1692,258,2ae73edd-7191-4c18-be9a-a2c159aec6e9,1,-1,78.59,07-07-2026 02:48:55
1693,20,,3,1,66.65,2026-06-11T10:45:16.532206
1694,48,7abb384c-8ae4-47d4-a809-9c2fca15b932,4,-1,63.69,2026-02-11T22:48:27.037088
1695,257,,8,1,30.6,04-03-2026 14:24:11
1696,221,81d67721-57d9-44f9-be72-8ef9b08fffad,7,1,16.93,2026-02-09T03:16:45.760583
1697,79,,2,1,9.98,25-07-2026 15:50:23
1698,281,3cdb99ac-61e1-4cb7-a200-c8beeaea659c,8,1,42.75,2026-06-25T20:50:11.088277
1699,152,9c86b6ab-76fe-4bf6-9376-0c336e5401fe,2,2,55.53,02-04-2026 16:34:26
1700,46,1fcbe3ef-1af2-424e-8a98-18242f204070,3,-1,76.05,07-08-2026 09:48:13
1701,243,,8,-1,92.04,2026-06-27T12:02:19.976744
1702,292,,1,2,85.2,17-05-2026 12:53:28
1703,210,dc9550a1-7852-4a82-9469-94cd7b7620af,8,2,48.81,13-05-2026 06:05:50
1704,192,e4f12531-f30d-44b6-9ab3-824dbc426ec1,7,-1,42.26,2026-07-22T11:19:57.045193
1705,30,c4fd05e6-445d-455a-a080-a9cf69400db7,9,1,11.23,2026-03-29T17:13:58.720255
1706,149,,3,-1,36.92,2026-03-16T04:46:07.366632
1707,115,,8,-1,4.82,04-06-2026 05:38:47
1708,240,,2,1,13.93,2026-07-08T09:39:15.076371
1709,204,,4,2,29.52,23-03-2026 08:01:25
1710,176,,4,-1,72.83,2026-02-14T14:22:18.778810
1711,143,,1,-1,11.35,10-02-2026 23:15:08
1712,75,5631e1b5-d30b-4d9e-bd25-fca65a7414c6,6,-1,-1.71,13-05-2026 13:28:56
1713,32,,7,2,17.41,2026-04-09T13:43:24.720728
1714,12,,5,2,61.75,2026-02-17T11:32:08.269555
1715,73,523ed174-251f-44b1-ac34-1d35d9f6d7c3,5,2,3.58,30-06-2026 21:04:32
1716,215,1a604341-06a9-4a53-b2ac-c325bbecb154,5,1,82.21,2026-06-08T11:17:02.593929
1717,220,,5,1,15.85,25-04-2026 12:59:01
1718,247,,9,-1,77.31,19-03-2026 12:23:46
